,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,yaw,pitch,roll
0,-0.46481983446026093,-0.4622085258349266,-0.43893948487670237,-0.4179655481136005,-0.382989326256054,-0.32549874279926044,-0.2575137933165971,-0.14592254207784058,0.016448373016743546,0.194510589000042,0.33392097082616345,0.43087597281016776,0.5144179090787641,0.5774948106821187,0.6224672240489242,0.6705196097393676,0.7027675963239088,-0.3459305977336487,-0.2752446905451723,-0.18514505165390174,-0.10183425687572126,-0.027752850884626656,0.2661194669708143,0.34744522054351756,0.43551044742787304,0.5268813645164314,0.5914985713174786,0.10612233829367665,0.09929943710108066,0.08630678090809588,0.0747217907483586,-0.043760555600974,0.0,0.060868136491522756,0.12657181996008077,0.176401714020231,-0.2520195967785351,-0.1950598890153953,-0.11652386488033147,-0.04913623031199699,-0.11866156475132134,-0.19933544827531183,0.2617284167246582,0.3401112238814304,0.4210281329821281,0.4759697793268743,0.4139626050076669,0.32962148387572765,-0.15830679685988924,-0.09654767293239813,-0.008333376536107733,0.04007888161974513,0.0923742051520307,0.19967227039885477,0.26668081059039594,0.173449356046029,0.09125486778954014,0.010100675757860044,-0.05875867129534531,-0.11040962212194731,-0.14452628157707392,-0.033805998273218035,0.02979507927044486,0.09971466229055807,0.25442249521944693,0.08830721559447363,0.014303813874471494,-0.04688694764421902,-0.6126791153966669,-0.451046673082668,-0.3026612288054117,-0.16842879528623497,-0.012036087329663502,0.14354074671934475,0.29037338563493964,0.42381095870538926,0.496296033064637,0.455267538652189,0.3497764054393542,0.21743997006515148,0.06286431780008721,-0.09105772664881416,-0.21764491213859086,-0.35449640150602413,-0.5096399850909917,-0.5658371137275978,-0.5614330497408855,-0.542256118526942,-0.5015138614997251,-0.4548268239479438,-0.445143351544457,-0.4771364643224734,-0.49966272992902344,-0.5006222093274769,-0.4872956197729022,-0.3200774917946095,-0.2075940693041722,-0.09025840388257324,-0.0031270298473871187,-0.03100223489087687,0.0,0.031168882166745612,0.026871913800357864,0.011092996806441057,-0.4399606537181572,-0.462641315510675,-0.45737318458725257,-0.40251986258658307,-0.37690340153539426,-0.38923765280800665,-0.3708014663013082,-0.4049478501122152,-0.39664412628391005,-0.3723421828391601,-0.3346072032838763,-0.3396135990018689,0.12114088639799622,0.11109807573510191,0.11290945211341039,0.1320258580752613,0.13102289136431192,0.16731467630267627,0.21411140573224444,0.28115861883646454,0.3090888320849392,0.30846167364167465,0.283925580227033,0.2245004922341883,0.12201257984100197,0.1475905838285289,0.16399292714560804,0.1739533066340707,0.21264873918435653,0.25827488103055846,0.25687322653303735,0.22604396729559384,0.018226578098331902,-0.39923078443809523,0.08567621457840811
1,0.14927419573796608,0.1639965470594904,0.18162323340248798,0.18897614404607327,0.18299338958336328,0.16069764730496527,0.1292656671985024,0.11143774565467705,0.15931215891831274,0.26826776419706355,0.39467301675522615,0.5068779316854404,0.591645065824673,0.6287482052535164,0.6417508740155845,0.6446697426904507,0.6399571656501095,-0.07337714191713263,-0.09833094566170446,-0.09897409975196964,-0.08782191642989588,-0.06690503455336166,0.07052056032823698,0.1103909233341798,0.16462668474589265,0.23434094673176464,0.31280335008696236,0.0007576665021648755,-0.027867881105132615,-0.05704874204042926,-0.06043476386007446,-0.0002483497914979725,0.0,0.015522021679099978,0.0484286086182969,0.08597198997657048,-0.046894589488175834,-0.060305877505258766,-0.030389949100271027,0.011364997532473133,-0.022955665968731883,-0.046381040449872325,0.14058339042982865,0.1567608639059115,0.19131286803282993,0.24585942603248814,0.20059404311863455,0.15910565327174866,0.025459287403794252,0.0015891990998717525,0.010240236499274117,0.03039545911172227,0.053538385614557926,0.13211282586926404,0.23485904751865802,0.1548590315476105,0.1018903332039677,0.06441922083646766,0.03625571563869003,0.026633079553385623,0.03143213981694,0.030631032065072287,0.05169556627745223,0.08908834065605854,0.2269107362173851,0.09836552297994196,0.061542755293204625,0.03836421335403181,-0.19872686122401273,-0.10609262699540485,-0.0247549321051557,0.054849703211773855,0.14965813945054632,0.22711951518048767,0.2775180514619337,0.31109498067766295,0.320934387372312,0.2863196095406846,0.23787498792642264,0.17899652444199493,0.09411989635423738,-0.002905465148718441,-0.08682883950228971,-0.17218379770979245,-0.2661742468624845,-0.27178270300092555,-0.29867195261664675,-0.31073190398736417,-0.31349209587864685,-0.31065085754867766,-0.33453088554163485,-0.3408479657521312,-0.3442588711253042,-0.34061724598665777,-0.3224042944109113,-0.20636658808757885,-0.14298862787882524,-0.08666277236872838,-0.03994056499871156,-0.007448465784528463,0.0,0.0057486196379211325,-0.00639202332718057,-0.018465955563415754,-0.19963384326115544,-0.21278664411465534,-0.21664060808390692,-0.2028074997336894,-0.19031875450785332,-0.18749057444821535,-0.21947432371466336,-0.2420669765782181,-0.24603321328477457,-0.23707020104839463,-0.2178190460124481,-0.21217233765819937,0.10409016962764131,0.07951138223423741,0.06335234045011433,0.06743915325065415,0.05892757393589114,0.06872354768791615,0.08604605297101554,0.11978422343779264,0.14096275078709763,0.14744433681622482,0.14731276054886466,0.13084613972335063,0.0993187911987542,0.09633298929995368,0.09519479071531432,0.09179566617298363,0.08408858986080665,0.09800671890589838,0.10358728428216454,0.10335152572759583,0.881136681079148,-0.18464976111520312,-0.2368524368693059
2,-0.30704405630696285,-0.24912226623193856,-0.17157545795411405,-0.10715112030979086,-0.04387567302368325,0.020621704356175757,0.0723059558648028,0.1500836757470871,0.29383410253590486,0.43464776518977394,0.5399266366591278,0.628894519377972,0.6915183681222782,0.7029187830135719,0.7002944717147453,0.6963472179219583,0.6764303150188253,-0.4253990515438397,-0.4210656652818369,-0.37585845685413016,-0.31369094648253343,-0.2505531685853081,0.025397716900361824,0.08598248636949642,0.16529915987849625,0.2643620664705472,0.3625188781206318,-0.07176250001028407,-0.05760028725915513,-0.042094015394655446,-0.014700732253058447,-0.029427883133863554,0.0,0.04804369147394095,0.09761692093910268,0.13651309399519218,-0.31690131253044657,-0.31053049244413533,-0.24629894679260947,-0.16076831951291728,-0.21663466721807553,-0.2787740220971253,0.10337928986180132,0.13832272428889344,0.20846637489166306,0.29519653585058064,0.23792899532152612,0.16129468096124697,-0.03659409588462684,-0.014384074375841637,0.03921191679393772,0.07758081426232946,0.11719467813655632,0.2112990185525499,0.30352964750511713,0.24795070521738646,0.20096869520591476,0.14803874597995786,0.09429393292100145,0.03740777133644708,-0.020040677373615434,0.060252479808718166,0.10308201173919494,0.15480758234727404,0.2895383788158805,0.16911358922105363,0.12255573987652355,0.07723490392532359,-0.1619782406201813,-0.06714024184625925,0.015074816263500802,0.08976073540009974,0.1735211450794442,0.23947034777838544,0.2829268784935443,0.3238963546465523,0.3206136388418357,0.24637972032304098,0.16104592802804674,0.07843395030600091,-0.02294032778944648,-0.12691350432084558,-0.2206761620900845,-0.3258300062817574,-0.4336089579374532,-0.27102013105635275,-0.312305657253748,-0.3354972833711707,-0.3419927775206708,-0.3432858496756668,-0.42210214344999947,-0.4647117161082929,-0.5032082933774131,-0.5199757643575719,-0.5017257313510152,-0.27756299767370346,-0.1942002784604116,-0.10612413885122607,-0.04253178650546199,-0.001283541599333758,0.0,-0.003949434235381739,-0.024761645007544558,-0.04545850802514859,-0.22105086709836347,-0.2587972634971589,-0.27787750601055694,-0.2572373357836204,-0.22831160880544857,-0.21281800871373097,-0.32663828149505264,-0.38074457746421625,-0.3999766080920584,-0.3858760108345599,-0.35228472647165093,-0.3321012520627346,0.10960251135747882,0.09738461930896183,0.0716811311536205,0.0663562134878103,0.05033352740160892,0.04211356329816652,0.03254852944927658,0.10585111646254926,0.14943168455654746,0.17057269949905718,0.1775444411212082,0.15808669049492455,0.10814910161898912,0.10683402509283181,0.09412124492603027,0.08232746260448222,0.03597882871152774,0.10718034866696959,0.1253385799976622,0.13151746348185397,0.29920830374749785,-0.17537862448848682,-0.3733744820613775
3,-0.5469018297903461,-0.5034798453606414,-0.45120352315257056,-0.4018539511192424,-0.3364541649312407,-0.23169036316548292,-0.11578085406641428,0.018248540875820653,0.19901675629865284,0.3660493336094399,0.4737180671138564,0.5576917187713766,0.6129373869876582,0.6172753952498619,0.6077564843914899,0.5934923456328296,0.5654408638400326,-0.44653698042734463,-0.38678170606983686,-0.30759119347192393,-0.2290197518875116,-0.1544732261763282,0.10836761748490413,0.17358669670526,0.24759196904575498,0.33294013879995477,0.40662728706442614,-0.0009447426200985068,0.013643939953234806,0.026167028239649375,0.03866730042789293,-0.041320040541517264,0.0,0.054258676775615126,0.1034676218312407,0.14391171506007375,-0.3260456865038615,-0.28072666930338636,-0.20996301796772068,-0.13761143560190991,-0.19388339446977704,-0.2681595103786787,0.13783725424654866,0.19097074169409442,0.2628345106758085,0.3234642575411759,0.2731418348428539,0.1997707285770068,-0.0846665496654839,-0.029402750025180124,0.03519378805267552,0.0739965970179967,0.10755109613133536,0.18526316026903547,0.26272554862522596,0.20100019528150945,0.15299260888549085,0.10158819996514239,0.05022066116541333,-0.004148712725284028,-0.0641782140269728,0.039042594879182525,0.08201632539538417,0.12311445118738705,0.24663299889675924,0.13002148270110314,0.08768504137564936,0.046199041914733736,-0.17885960287873098,-0.04721089318633244,0.06796442647533762,0.17949277339643327,0.30581740972214516,0.39688395135968463,0.4431509397271606,0.47434541385910767,0.46848074181497606,0.4031955322236095,0.32861452973915095,0.24716994393589978,0.1275365671812553,-0.011779282198546922,-0.1330467531768652,-0.2579474080145599,-0.39338701655344,-0.30448301869466715,-0.34274149939697873,-0.3656256757017628,-0.36914795223561386,-0.361276588037497,-0.43271566350568375,-0.4578472038422234,-0.4773476632355706,-0.48304985008504764,-0.4674544018469052,-0.28736281833402444,-0.217149611671565,-0.14261824915941865,-0.07448798343724312,-0.0026291297047010475,0.0,0.004338652835251119,-0.012038811303036604,-0.02567236261746357,-0.23450057082241438,-0.2680618877783333,-0.2805627384032342,-0.2609902786896866,-0.23617834225896311,-0.22309925303767192,-0.3136737924871766,-0.35605328530529373,-0.37041988335799075,-0.3589489503568228,-0.32589327540115015,-0.31058866075454133,0.1824500039391477,0.14113016800745526,0.11078777219903663,0.11416493007509278,0.10041763912440754,0.10993181808187422,0.13664170084135255,0.1701455517031989,0.19588067236373552,0.20571967264152557,0.21236337920608395,0.20360796138695875,0.1769328117011999,0.15866902861505897,0.1504951289100143,0.14496288070448812,0.1368359377300088,0.14660249048064092,0.155127745785503,0.1604897572091066,0.011965370500692206,-0.026811734006502875,-0.22066211695598323
4,-0.40769487336534405,-0.39430485753893657,-0.36831035881426805,-0.3428120207142956,-0.3082922445185292,-0.24191171575282894,-0.16911352498235224,-0.07625087437638216,0.08417409327343599,0.25608332411856993,0.374618921303786,0.47291815919154384,0.5565755689818832,0.5968880450984066,0.6201718025940726,0.6368074674308394,0.6403145776572238,-0.3419788747546595,-0.29137246123006294,-0.2207084835503954,-0.14906507297641128,-0.08224831033254501,0.17125192473627512,0.23838342593657502,0.31554953770619626,0.40114463369529907,0.47169598192806345,0.04096830457957719,0.03790095816300372,0.03319621601178605,0.03287597732930133,-0.035100901454241384,0.0,0.04735739876545977,0.09686772746858997,0.13877679987725688,-0.24765433989908828,-0.20456774796682095,-0.13801950640226987,-0.07366852414953465,-0.13045658680729913,-0.2001729830688881,0.1869129179818739,0.25340812848031763,0.32391990864208536,0.37535643074327474,0.322462457329899,0.24591432987244058,-0.11524266350910177,-0.05061930187967218,0.016478459741416603,0.0528292032722629,0.08744519062821224,0.1673802464532603,0.24558120283487989,0.1646120412207359,0.10944807548537176,0.05660417784649378,0.004476527965801365,-0.04316950428020645,-0.09480871013096144,0.01248430103946636,0.05795794767803985,0.10533258564455608,0.23129187535335233,0.10112145928359298,0.056273431460507575,0.012497271485975776,-0.19539442512728836,-0.059870248460128804,0.06065647899081718,0.17659618272386104,0.3105359904937866,0.4110862265196279,0.4720917931195271,0.5184131179226718,0.5354560513114918,0.5004698894702141,0.4475304715252311,0.38328393670546534,0.2790533959894409,0.14564489705362507,0.025791275692722684,-0.10234526394031541,-0.24279301737039888,-0.3624673161242125,-0.3993859160384761,-0.4148000611686729,-0.40713658538419695,-0.38581748546617295,-0.4161362456975112,-0.4299178421998661,-0.43488340975239237,-0.42233897472279824,-0.39265579523034766,-0.29055229169434715,-0.22166342439276318,-0.1470688235308864,-0.07909403931340672,-0.007611143979523536,0.0,0.009510130434673612,-0.003673097315848452,-0.013477946687992138,-0.2693000950119956,-0.3049955564970406,-0.31201397227855815,-0.27858742357049576,-0.26035198309338,-0.2528766824518612,-0.28611662283747435,-0.3244046238753361,-0.32179108892771846,-0.2953553799602402,-0.2732335978961988,-0.27499674101334415,0.1910215857727684,0.14222640807025372,0.12380498599889195,0.13542875729824994,0.12060647861478026,0.13467495995206782,0.17910967618207177,0.21101311867474562,0.2328796656781074,0.2380990581528565,0.24001104921821925,0.22109106486135519,0.18582459883127725,0.17578065264968148,0.17631995226838007,0.17184338939626018,0.1747597124069622,0.1777581368122598,0.18267732647776244,0.1824962020270897,0.11073218749997749,0.057119221133080975,-0.04328278489402105
5,-0.4442051252703731,-0.432158049551218,-0.4087015556510062,-0.3856186405090135,-0.35685339583410935,-0.2930729354578354,-0.21709249902768818,-0.11770176649840972,0.03902115651479313,0.19885571723364998,0.3047288484806439,0.38965671197301543,0.46103551172217255,0.4955249676735284,0.5201843627956481,0.5394972816030925,0.5485306301811674,-0.3365190100754367,-0.27917770791448265,-0.20827023763413552,-0.13953382422360136,-0.07723345187571866,0.16602210876496976,0.22760777395495863,0.29697225366461266,0.3702374902668907,0.4286198414919876,0.0425580058151682,0.041204202433329305,0.040500205492295126,0.041615426804539515,-0.03545505393553313,0.0,0.04420921753233727,0.08738649767756157,0.12240115388999075,-0.2472224171552737,-0.19999899291990728,-0.1378238661676878,-0.08180695425570483,-0.13382935491404732,-0.20011696515934488,0.1665924677762345,0.2225642209380264,0.2858518514847795,0.33592451311274235,0.2869981643967135,0.21992535138702907,-0.11684406995274238,-0.0548234420750711,0.012173600146682017,0.04657137983880005,0.07982716267652462,0.145728405844965,0.19818249218433917,0.13786646725415153,0.09190740809714776,0.043621434436928085,-0.006331656411767236,-0.052388466279362084,-0.09741373839480066,0.00574866893584724,0.047199366210928295,0.089095176901611,0.1862687346869874,0.08259895081436798,0.04316625022039869,0.0016412208432328088,-0.09406212627664799,0.03193895287832198,0.14659781073514813,0.2490621398533637,0.3597631134590641,0.43167843509340587,0.4657234081591408,0.49239025067660536,0.5114066525132634,0.48772467040582357,0.46264141604372166,0.4261248600143603,0.35167201136720244,0.23968598219588252,0.1341621595202066,0.017056079207336722,-0.11075225480159957,-0.32466955242998,-0.3756136578659807,-0.39652816218201875,-0.3939613094626219,-0.3762263168735692,-0.38986013267166886,-0.4061442785973158,-0.40899709574649246,-0.3897903095607623,-0.3386892572876902,-0.27048736143506663,-0.21324373735183424,-0.1565323981174139,-0.09617202552577758,-0.0006190982500388876,0.0,0.0057282880187808655,-0.003001462794173494,-0.003191691980776922,-0.24228898777048213,-0.2795175067873884,-0.2811578068250539,-0.24485925406418993,-0.23582360044423029,-0.23362510342548304,-0.24660568523043386,-0.28197884902808157,-0.28238832278293197,-0.2469777648303318,-0.23204345480097907,-0.23738950007816295,0.19381592222946745,0.1370075288708866,0.10600513665352541,0.11405325874156255,0.10337823605874917,0.13130794590881179,0.18641901702248626,0.2074450831535065,0.22498309698856803,0.22763947845239402,0.22580468226023617,0.20927600028394733,0.19029001029115072,0.1653183177440308,0.16190939830709988,0.16373752251310444,0.1824622189086415,0.16628172151207377,0.16664619815100645,0.16721424794884915,0.022473555835050535,0.223228492721347,-0.0068089643480794765
6,-0.2654146987599642,-0.20059143574403043,-0.12889516029074127,-0.06069699509202664,0.004962084843372373,0.07036827373651619,0.12010937028835499,0.18660648710847694,0.3280986552560454,0.4815054694394034,0.6111749351122656,0.7209918064782288,0.7872242849399409,0.7880843364801342,0.7704853769038513,0.741509465376867,0.6953034785005616,-0.39046256676083,-0.380847157241989,-0.3380764741031801,-0.2849534454785781,-0.22562006404599752,0.0021521638186364107,0.06424921699975412,0.14245905551578136,0.24215547526681225,0.3483066290012563,-0.07335949192395139,-0.06672614323585818,-0.06251422165243115,-0.037956040987958364,-0.01846604100645842,0.0,0.03858114620506172,0.083228347476362,0.127296322812548,-0.278567345421044,-0.26888626193000065,-0.2117516635864647,-0.13433675762974293,-0.1845504292857815,-0.23941178320559267,0.09540855685608521,0.1215950820369663,0.180858442065382,0.2673481960007328,0.21110472871099567,0.14430532662163853,0.020322209457422163,0.023086898690035672,0.0498580147220696,0.08270378818571507,0.1101964854250031,0.19059326721536843,0.2929538302725564,0.22397442230029116,0.18138059639366644,0.14221717180126148,0.10196226429056403,0.060813728265152994,0.03479370047858768,0.08903041167405747,0.11681124190406438,0.15474563823076187,0.2750642402446403,0.14988132435727364,0.11846076858897175,0.08862203056522165,-0.16048009800105725,-0.053654067397712606,0.03947661774056859,0.12565571357363428,0.22339734021667554,0.2963296666528112,0.33880911264178604,0.36362267256935704,0.341726883887229,0.2629456861568354,0.17723845744521882,0.08808332838083553,-0.02728048783420343,-0.14597856604748422,-0.24673160908543457,-0.35279961552585726,-0.4666065038376992,-0.2235708894812037,-0.2422760099746168,-0.2679030391389321,-0.28723069719603905,-0.29682276367241517,-0.38594841821800113,-0.41212412688608585,-0.43491954109067404,-0.45324389752073957,-0.4635010300622917,-0.25375018593337184,-0.18493632232894058,-0.11316703704479819,-0.055960912253533085,0.003214989819611136,0.0,-0.004688715759489302,-0.027237753217205566,-0.04523191259053195,-0.18463772965133157,-0.21094411555660295,-0.23049987478482403,-0.22669360825478904,-0.19568586483837613,-0.17343342760828037,-0.3045883718557509,-0.3448543433176835,-0.36311109385847906,-0.36517513463637274,-0.32868980267531084,-0.3065942880581136,0.16884543363097562,0.12371685361916519,0.0857812928870566,0.08201542499817073,0.06449601836351838,0.06298326788593156,0.07113760993256932,0.10739195510529241,0.13852625344857025,0.15487877144159598,0.1673376299257744,0.16838648308186643,0.15979407685841482,0.12358219148200149,0.11009344246920894,0.0975996817576432,0.07325469110326423,0.09601657718390555,0.10900748852022459,0.12117462484399634,0.3838990967035837,-0.1707805022142302,-0.43685249092884676
7,-0.463032210366945,-0.45038634902783237,-0.42334296289681717,-0.3901338404742539,-0.35135437356753196,-0.2766004020765103,-0.1906004358644524,-0.07390959472972461,0.09135093041534229,0.25218177591032354,0.36075836231453834,0.4315849682272673,0.48724159263487216,0.507004159939246,0.5238842939969285,0.5352503968072003,0.5286279601656252,-0.32284925670549863,-0.2628737288292397,-0.19280968458956094,-0.12683430312771746,-0.06722143249611638,0.1542405073983527,0.21065060291364684,0.2763502908578678,0.345749758456438,0.4024245261844483,0.04847861746176919,0.05147399897188119,0.052122968801662506,0.05412233004866282,-0.03669418774994011,0.0,0.04845858603898323,0.09679481145926098,0.13335441057337302,-0.23223981072316652,-0.18541471078728317,-0.12762236665226684,-0.07493377161121048,-0.12318826239072213,-0.18597526883536983,0.15695609256930765,0.20564395392933651,0.26475636078120934,0.3117981862310918,0.2671844266548248,0.2071290948773457,-0.12127473860602227,-0.061878754383381966,0.008552693502337401,0.04741582578937064,0.085241185570618,0.15887484544027713,0.22044065912230185,0.15599635412015794,0.1057380774821869,0.052718923741419114,-0.0005408484152248466,-0.05245127497190371,-0.10399703309689817,-0.0038132910501374327,0.046260760856186446,0.0953252773225791,0.2063429620923424,0.09452064161693,0.04844177251543987,0.0013215107715154775,-0.26341077418959696,-0.12209676124396615,0.008717054791238453,0.1282903954361209,0.2634910615994839,0.367216048342541,0.43307520772383923,0.4777180223655974,0.49372298431793304,0.45127934655568597,0.3951448013584757,0.3222833422030294,0.2137085833588,0.07770837518274877,-0.040588935125551714,-0.16875778875144826,-0.30666180816767297,-0.4007348519395439,-0.4318155204766216,-0.4476529260952805,-0.44558401791837277,-0.4300395185421074,-0.45287430514102817,-0.47181499368966373,-0.47728405780820465,-0.4661383882032728,-0.4420521652372017,-0.3073796347335394,-0.22478039172005146,-0.1393730727451538,-0.06790442561339739,-0.00851712962037413,0.0,0.010432285820640465,0.0004109572956661618,-0.009379346587420137,-0.3135016290728009,-0.3397144370408663,-0.34011865082878506,-0.308632895814551,-0.2940553361138799,-0.2932699157997689,-0.32430520449647576,-0.35939992618635785,-0.3617872865997141,-0.34360464765727367,-0.32195449703111123,-0.31317706801168704,0.17915738839336007,0.132708741712229,0.10257478232750346,0.11069824976619862,0.1005284054000106,0.1262386237024301,0.17141838023165298,0.19180852626905676,0.21302217360549813,0.2197060211431975,0.2196539771304642,0.2030624093394885,0.1749118345863564,0.1517189280583553,0.1474067325277298,0.14820675055272964,0.17021248237564415,0.16340899707696707,0.16647483370509894,0.16655289972419846,-0.02435565955920665,-0.026928156194257157,-0.056859837280966594
8,-0.3026385166186918,-0.24221057865006707,-0.18103045613571594,-0.1267394267619923,-0.06915419599727729,-0.004590160325383856,0.05183652277926669,0.1336997939748185,0.2773133802623108,0.43662790164361515,0.576846842384315,0.6947137937803509,0.7694233312969314,0.7791155043580841,0.7649740679791371,0.735209208206517,0.6912647524487274,-0.39686806866527585,-0.38114465976491463,-0.33278974240431186,-0.27392231217860147,-0.20982105346197508,0.02503857239042414,0.08436722016441671,0.1607596330073257,0.2580388347377171,0.36167161090410765,-0.05542150770805682,-0.04943934732396588,-0.04684697080606647,-0.02531798143021453,-0.025905969593398047,0.0,0.04305018171677884,0.09015500505431356,0.1350250147226367,-0.2823966801142585,-0.26788740714648684,-0.20719336096235574,-0.1324744670038655,-0.1846521329935659,-0.2432511617582037,0.11302269946191303,0.14920993103751934,0.211732244316879,0.2889623339002238,0.2351080302121344,0.16507533770334226,-0.010964649160946971,0.012167685784996473,0.04800973803797265,0.08357733466158133,0.11635047396799397,0.20418049493743126,0.3017037897258931,0.22749069400949237,0.17662889232569975,0.12656706642523394,0.07887590606132322,0.03706160024510226,0.004855718161954676,0.07269148141828982,0.10715639384382832,0.15588098238970882,0.2864327923108395,0.15040819771079073,0.10819349121870425,0.06967146046719833,-0.1703366106110943,-0.05966894988146478,0.03662910835833104,0.12882736395884445,0.231342935317839,0.30971618295660946,0.3532916645218514,0.3781450298643138,0.36677840447237825,0.2915407825078102,0.20831426568972453,0.11918248314740823,0.003458620715012331,-0.11894122678154957,-0.22448657364484914,-0.33355297656051575,-0.4516534121795718,-0.2447005621018775,-0.2748585977489904,-0.29996516914249044,-0.3119466023014669,-0.31442549024820854,-0.3930370245085922,-0.4305157625539574,-0.4643564224820387,-0.48287885875839803,-0.4755261962554073,-0.2551965574724705,-0.1871115645234918,-0.11762661999548599,-0.05968266727155171,0.000613322894918004,0.0,-0.003011179248671676,-0.025539659095987488,-0.044233067791058976,-0.19495098224997992,-0.22227093231302375,-0.2404010088079786,-0.23256003550117121,-0.20424352411913144,-0.18657644489370862,-0.3060373769182428,-0.3478681337391794,-0.3646895429365623,-0.3598428496195051,-0.3259000870559313,-0.30639042294249047,0.16531576300648987,0.12639853741510068,0.09225793331821121,0.08867656317437943,0.0725624480648298,0.07051968827301736,0.07593169361968806,0.1203771688325056,0.15292584859734737,0.17089336694895238,0.18166491216062186,0.17664590296912203,0.15906614836615984,0.12924454231715823,0.11667545333852965,0.1048391841066076,0.0778123902255252,0.11306085034242565,0.1272256818957037,0.13719129508566721,0.3434670086913933,-0.1581024305277434,-0.3815295155380285
9,-0.1359693843315416,-0.13067665119917266,-0.1153589114684617,-0.10100847591397423,-0.08674183770698504,-0.07554606473596712,-0.07289474541902508,-0.03349018109173949,0.07336046375640902,0.21986514778049665,0.3514524660544854,0.46302819489170094,0.5621920107976357,0.6277667503628286,0.663457710218707,0.6886290274650799,0.7033738457694242,-0.20736041071404607,-0.18488211175067276,-0.13945092846502447,-0.090902627641973,-0.04360202059449625,0.17324738127297837,0.2290481867500179,0.29590369168455516,0.3718498108688275,0.44571769192867755,0.05433247464351378,0.03346493803949036,0.007384391613683034,-0.0020460452444965352,-0.018381814905159617,0.0,0.031007654715945365,0.07330222899346685,0.11349276291277982,-0.1408900220924637,-0.12148634286966853,-0.0775183779006344,-0.02239697799125376,-0.07075204165167527,-0.11702279607384264,0.20677670507231974,0.24688000667183457,0.2940000779658829,0.3469104740773025,0.2950197055573698,0.24105229657454977,-0.07755272762363169,-0.04966666389738667,-0.01160509385622467,0.016193098485608584,0.04658469491374864,0.11528861436093218,0.19279181447698632,0.11854912202108019,0.06365578829578722,0.014185716650253208,-0.028767573478051645,-0.05354674470071646,-0.06500980644650038,-0.009973561896922712,0.021571705925471005,0.06240713592329165,0.1813137347127756,0.05907593174023031,0.01865301795068594,-0.014366332286758517,-0.15767620393081083,-0.03990496036184287,0.06924610510094431,0.1629487225518287,0.25520164901223463,0.33132920439305946,0.37939524900959065,0.411649746844894,0.43125001971729976,0.40329667242587086,0.36868466156325364,0.32182974738871595,0.24508596066665328,0.15121268529191595,0.05919907051522318,-0.048428542477673635,-0.16888772346085243,-0.3041000265751644,-0.32981131032385796,-0.34486698972492075,-0.3491183400031638,-0.34304721440749475,-0.3672599833758751,-0.373780287838024,-0.37169415996866867,-0.35742784857894994,-0.324879055961227,-0.2506105602702646,-0.1842723249783562,-0.12079291036508026,-0.06247567260779607,-0.0033765030779268246,0.0,0.006807538573422943,0.0029025367489154733,-0.0006588958222008833,-0.2383574415192401,-0.25568132396898036,-0.2607881421586515,-0.24115654694722882,-0.2312425384104266,-0.22359200077036415,-0.245353965716085,-0.27374026735306406,-0.2704819929600602,-0.24867788932803606,-0.23521694513002225,-0.2366641573742477,0.15246317521986855,0.10502538010822657,0.08274325401695853,0.09145221630711577,0.08517227511799931,0.10753777721960084,0.15878067317039607,0.2017583775238707,0.23146938124935093,0.23903932207942474,0.23223629031737117,0.20240916108560672,0.1499495762921291,0.12702057254231183,0.1271233278415333,0.1282048123431348,0.15597052605455256,0.18281624933843765,0.1868672718513125,0.18147682499946294,0.44219138329752733,0.03210563876838404,0.0038907321253758348
